;date;time;consumption_w;generation_w;temperature_c;humidity_perc;radiation_Wm_2;power_w_zone_1_hvac1;power_w_zone_1_hvac2;power_w_zone_1_hvac3;power_w_zone_1_light;power_w_zone_1_sockets;power_w_zone_2_hvac1;power_w_zone_2_hvac2;power_w_zone_2_light;power_w_zone_2_sockets;power_w_zone_3_hvac1;power_w_zone_3_hvac2;power_w_zone_3_hvac3;power_w_zone_3_light;power_w_zone_3_sockets;power_w_zone_4_hvac;power_w_zone_4_light;power_w_zone_4_sockets;power_w_zone_5_hvac;power_w_zone_5_light;power_w_zone_5_sockets;power_w_hvac;power_w_light;power_w_socket;isoweekday;period_of_day
757;2019-01-03;15:10:00;3204;0;15.7;33.0;277.0;10;0;9;220;531;0;172;0;966;0;0;0;0;347;12;315;170;0;219;233;203;754;2247;4;3
758;2019-01-03;15:15:00;4150;0;15.7;34.0;266.0;10;0;10;219;535;0;1127;0;950;0;0;0;0;351;12;315;169;0;219;233;1159;753;2238;4;3
759;2019-01-03;15:20:00;3168;0;15.7;34.0;255.0;10;0;10;220;534;0;167;0;930;0;0;0;0;344;11;315;173;0;220;234;198;755;2215;4;3
760;2019-01-03;15:25:00;4398;0;15.7;35.0;242.0;172;0;174;219;538;0;1118;0;875;0;0;0;0;353;12;315;171;0;218;233;1476;752;2170;4;3
761;2019-01-03;15:30:00;4510;0;15.8;35.0;229.0;702;0;707;218;534;0;170;0;889;0;0;0;0;348;11;315;169;0;218;229;1590;751;2169;4;3
762;2019-01-03;15:35:00;5375;0;15.8;35.0;216.0;646;0;651;219;534;0;1139;0;887;0;0;0;0;353;11;315;171;0;218;231;2447;752;2176;4;3
763;2019-01-03;15:40:00;4201;0;15.8;36.0;202.0;44;0;47;219;541;0;170;0;881;0;0;0;0;347;11;315;172;0;219;1235;272;753;3176;4;3
764;2019-01-03;15:45:00;5738;0;15.8;35.0;184.0;10;0;10;219;533;0;885;0;890;0;0;0;0;349;12;315;174;0;222;2119;917;756;4065;4;3
765;2019-01-03;15:50:00;5197;0;15.8;37.0;169.0;10;0;10;219;538;0;373;0;887;0;0;0;0;346;12;315;173;0;223;2091;405;757;4035;4;3
766;2019-01-03;15:55:00;5265;0;15.7;46.0;155.0;10;0;7;219;540;0;552;0;869;0;0;0;0;353;12;315;172;0;222;1994;581;756;3928;4;3
767;2019-01-03;16:00:00;5596;0;14.5;51.0;145.0;10;0;9;219;547;0;842;0;887;0;0;0;0;346;12;315;171;0;222;2016;873;756;3967;4;3
768;2019-01-03;16:05:00;5320;0;13.8;54.0;131.0;10;0;10;218;536;0;721;0;882;0;0;0;0;355;11;157;171;-1;221;2029;751;596;3973;4;3
769;2019-01-03;16:10:00;5411;0;13.8;55.0;116.0;10;0;7;220;532;0;1020;0;884;0;0;0;0;349;10;0;173;-1;220;1987;1046;440;3925;4;3
770;2019-01-03;16:15:00;4649;0;13.7;54.0;103.0;10;0;9;219;541;0;171;0;923;0;0;0;0;356;10;0;173;0;221;2016;200;440;4009;4;3
771;2019-01-03;16:20:00;5573;0;13.7;55.0;92.0;10;0;10;219;541;0;1017;0;958;0;0;0;0;348;8;0;171;0;221;2070;1045;440;4088;4;3
772;2019-01-03;16:25:00;4672;0;13.8;55.0;79.0;10;0;8;219;544;0;170;0;948;0;0;0;0;358;8;0;170;0;220;2017;196;439;4037;4;3
773;2019-01-03;16:30:00;5520;0;13.8;56.0;65.0;11;0;8;219;539;0;999;7;936;0;0;0;0;349;11;0;170;0;220;2051;1029;446;4045;4;3
774;2019-01-03;16:35:00;5410;0;13.9;56.0;43.0;384;0;378;219;536;0;160;0;946;0;0;0;0;355;11;0;172;0;220;2029;933;439;4038;4;3
775;2019-01-03;16:40:00;6687;0;13.3;57.0;32.0;714;0;704;218;537;0;849;0;947;0;0;0;0;348;8;0;172;0;220;1970;2275;438;3974;4;3
776;2019-01-03;16:45:00;4722;0;13.3;58.0;29.0;10;0;10;218;542;0;294;0;934;0;0;0;0;353;11;0;174;0;219;1957;325;437;3960;4;3
777;2019-01-03;16:50:00;4823;0;13.2;58.0;21.0;10;0;9;217;533;0;317;0;937;0;0;0;0;349;10;0;175;0;219;2047;346;436;4041;4;3
778;2019-01-03;16:55:00;5383;0;13.1;59.0;18.0;10;0;10;219;533;0;830;0;905;0;0;0;0;356;10;0;172;0;219;2119;860;438;4085;4;3
779;2019-01-03;17:00:00;4667;0;13.2;58.0;16.0;10;0;10;219;537;0;168;0;864;0;0;0;0;350;11;0;171;0;219;2108;199;438;4030;4;3
780;2019-01-03;17:05:00;5516;0;13.2;58.0;12.0;10;0;10;219;530;0;1021;0;860;0;0;0;0;355;8;0;169;0;218;2116;1049;437;4030;4;3
781;2019-01-03;17:10:00;4672;0;12.9;59.0;10.0;10;0;10;218;532;0;169;0;868;0;0;0;0;350;11;0;170;0;218;2116;200;436;4036;4;3
782;2019-01-03;17:15:00;5878;0;12.7;61.0;6.0;381;0;386;219;545;0;654;0;861;0;0;0;0;356;10;0;172;0;218;2076;1431;437;4010;4;3
783;2019-01-03;17:20:00;6331;0;12.4;63.0;2.0;720;0;725;219;542;0;477;0;864;0;0;0;0;354;10;0;171;0;218;2031;1932;437;3962;4;3
784;2019-01-03;17:25:00;4674;0;12.0;65.0;0.0;10;0;10;219;540;0;168;0;861;0;0;0;0;354;12;0;172;0;217;2111;200;436;4038;4;3
785;2019-01-03;17:30:00;5603;0;11.9;66.0;0.0;12;0;10;219;541;0;1043;0;893;0;0;0;0;356;11;0;173;0;217;2128;1076;436;4091;4;3
786;2019-01-03;17:35:00;4738;0;11.6;66.0;0.0;10;0;10;219;553;0;168;0;944;0;0;0;0;355;12;0;169;0;217;2081;200;436;4102;4;3
787;2019-01-03;17:40:00;5022;0;11.4;67.0;0.0;10;0;10;219;539;0;515;0;936;0;0;0;0;349;12;0;171;0;216;2045;547;435;4040;4;3
788;2019-01-03;17:45:00;5048;0;11.2;67.0;0.0;10;0;10;219;535;0;545;0;929;0;0;0;0;353;11;0;171;0;216;2049;576;435;4037;4;3
789;2019-01-03;17:50:00;3836;0;11.1;67.0;0.0;436;0;438;217;540;0;168;0;952;0;0;0;0;348;12;0;174;0;210;341;1054;427;2355;4;3
790;2019-01-03;17:55:00;5083;0;11.1;68.0;0.0;719;0;720;217;547;0;964;0;950;0;0;0;0;355;10;0;169;0;210;222;2413;427;2243;4;3
791;2019-01-03;18:00:00;2876;0;11.0;69.0;0.0;11;0;11;220;541;0;160;0;962;0;0;0;0;347;9;0;171;0;210;234;191;430;2255;4;4
792;2019-01-03;18:05:00;2877;0;10.9;69.0;0.0;10;0;10;219;545;0;164;0;966;0;0;0;0;354;9;0;170;0;209;221;193;428;2256;4;4
793;2019-01-03;18:10:00;3645;0;10.7;69.0;0.0;10;0;10;218;551;0;951;0;946;0;0;0;0;347;12;0;171;0;209;220;983;427;2235;4;4
794;2019-01-03;18:15:00;2862;0;10.5;69.0;0.0;10;0;10;219;542;0;169;0;946;0;0;0;0;354;12;0;171;0;209;220;201;428;2233;4;4
795;2019-01-03;18:20:00;3663;0;10.3;70.0;0.0;10;0;10;219;544;0;990;0;935;0;0;0;0;347;10;0;167;0;210;221;1020;429;2214;4;4
796;2019-01-03;18:25:00;2776;0;10.1;71.0;0.0;9;0;8;168;526;0;166;0;933;0;0;0;0;354;10;0;172;0;210;220;193;378;2205;4;4
797;2019-01-03;18:30:00;2405;0;10.1;72.0;0.0;8;0;0;0;469;0;162;0;936;0;0;0;0;350;11;0;170;0;91;208;181;91;2133;4;4
798;2019-01-03;18:35:00;3033;0;10.2;72.0;0.0;7;0;0;0;471;0;875;0;939;0;0;0;0;354;10;0;168;0;0;209;892;0;2141;4;4
799;2019-01-03;18:40:00;2305;0;10.2;72.0;0.0;6;0;0;0;471;0;162;0;932;0;0;0;0;346;10;0;168;0;0;210;178;0;2127;4;4
800;2019-01-03;18:45:00;2556;0;10.3;72.0;0.0;6;0;0;0;472;0;389;0;948;0;0;0;0;351;10;0;168;0;0;212;405;0;2151;4;4
801;2019-01-03;18:50:00;3157;0;10.2;72.0;0.0;8;0;0;0;467;0;1004;0;946;0;0;0;0;344;10;0;168;0;0;210;1022;0;2135;4;4
802;2019-01-03;18:55:00;2319;0;10.2;72.0;0.0;7;0;0;0;466;0;164;0;940;0;0;0;0;352;12;0;170;0;0;208;183;0;2136;4;4
803;2019-01-03;19:00:00;2458;0;10.0;72.0;0.0;6;0;0;0;468;0;311;0;937;0;0;0;0;346;11;0;168;0;0;211;328;0;2130;4;4
804;2019-01-03;19:05:00;2884;0;10.0;72.0;0.0;8;0;0;0;466;0;736;0;929;0;0;0;0;354;12;0;170;0;0;209;756;0;2128;4;4
805;2019-01-03;19:10:00;2277;0;10.1;73.0;0.0;8;0;0;0;467;0;172;0;893;0;0;0;0;347;12;0;170;0;0;208;192;0;2085;4;4
806;2019-01-03;19:15:00;2968;0;9.8;72.0;0.0;8;0;0;0;469;0;884;0;862;0;0;0;0;354;11;0;170;0;0;210;903;0;2065;4;4
807;2019-01-03;19:20:00;2243;0;9.5;72.0;0.0;9;0;0;0;467;0;170;0;857;0;0;0;0;345;12;0;173;0;0;210;191;0;2052;4;4
808;2019-01-03;19:25:00;2238;0;9.3;71.0;0.0;5;0;0;0;464;0;170;0;858;0;0;0;0;352;12;0;168;0;0;209;187;0;2051;4;4
809;2019-01-03;19:30:00;2955;0;9.2;70.0;0.0;10;0;0;0;467;0;877;0;860;0;0;0;0;347;11;0;173;0;0;210;898;0;2057;4;4
810;2019-01-03;19:35:00;2243;0;9.1;70.0;0.0;7;0;0;0;463;0;170;0;859;0;0;0;0;353;11;0;170;0;0;210;188;0;2055;4;4
811;2019-01-03;19:40:00;2249;0;8.9;71.0;0.0;7;0;0;0;474;0;170;0;858;0;0;0;0;348;10;0;172;0;0;210;187;0;2062;4;4
812;2019-01-03;19:45:00;3029;0;8.8;71.0;0.0;9;0;0;0;466;0;947;0;864;0;0;0;0;351;11;0;172;0;0;209;967;0;2062;4;4
813;2019-01-03;19:50:00;2243;0;8.7;72.0;0.0;8;0;0;0;468;0;170;0;859;0;0;0;0;346;11;0;170;0;0;211;189;0;2054;4;4
814;2019-01-03;19:55:00;2252;0;8.5;73.0;0.0;7;0;0;0;467;0;170;0;861;0;0;0;0;354;12;0;172;0;0;209;189;0;2063;4;4
815;2019-01-03;20:00:00;2926;0;8.4;73.0;0.0;8;0;0;0;468;0;853;0;860;0;0;0;0;346;11;0;171;0;0;209;872;0;2054;4;4
816;2019-01-03;20:05:00;2252;0;8.2;74.0;0.0;7;0;0;0;471;0;170;0;857;0;0;0;0;354;11;0;173;0;0;209;188;0;2064;4;4
817;2019-01-03;20:10:00;2236;0;8.1;73.0;0.0;7;0;0;0;464;0;170;0;857;0;0;0;0;348;12;0;169;0;0;209;189;0;2047;4;4
818;2019-01-03;20:15:00;2937;0;8.1;73.0;0.0;9;0;0;0;467;0;864;0;855;0;0;0;0;353;11;0;169;0;0;209;884;0;2053;4;4
819;2019-01-03;20:20:00;2236;0;8.1;71.0;0.0;8;0;0;0;465;0;170;0;852;0;0;0;0;348;11;0;171;0;0;211;189;0;2047;4;4
820;2019-01-03;20:25:00;2238;0;8.1;69.0;0.0;9;0;0;0;465;0;170;0;851;0;0;0;0;353;11;0;169;0;0;210;190;0;2048;4;4
821;2019-01-03;20:30:00;2915;0;8.1;66.0;0.0;7;0;0;0;465;0;860;0;849;0;0;0;0;345;10;0;169;0;0;210;877;0;2038;4;4
822;2019-01-03;20:35:00;2238;0;8.2;64.0;0.0;7;0;0;0;464;0;170;0;851;0;0;0;0;356;12;0;168;0;0;210;189;0;2049;4;4
823;2019-01-03;20:40:00;2240;0;8.3;61.0;0.0;8;0;0;0;468;0;171;0;851;0;0;0;0;347;12;0;173;0;0;210;191;0;2049;4;4
824;2019-01-03;20:45:00;2681;0;8.3;59.0;0.0;7;0;0;0;467;0;604;0;859;0;0;0;0;352;12;0;169;0;0;211;623;0;2058;4;4
825;2019-01-03;20:50:00;2233;0;8.4;58.0;0.0;7;0;0;0;463;0;171;0;858;0;0;0;0;346;11;0;168;-1;0;210;188;0;2045;4;4
826;2019-01-03;20:55:00;2254;0;8.4;58.0;0.0;6;0;0;0;469;0;172;0;862;0;0;0;0;354;11;0;171;0;0;209;189;0;2065;4;4
827;2019-01-03;21:00:00;2378;0;8.5;57.0;0.0;6;0;0;0;465;0;311;0;861;0;0;0;0;345;12;0;168;0;0;210;329;0;2049;4;4
828;2019-01-03;21:05:00;2833;0;8.5;58.0;0.0;7;0;0;0;469;0;721;0;894;0;0;0;0;353;11;0;167;0;0;211;739;0;2094;4;4
829;2019-01-03;21:10:00;2308;0;8.7;59.0;0.0;7;0;0;0;466;0;176;0;921;0;0;0;0;348;11;0;169;0;0;210;194;0;2114;4;4
830;2019-01-03;21:15:00;2319;0;8.6;57.0;0.0;9;0;0;0;465;0;175;0;924;0;0;0;0;353;11;0;169;0;0;213;195;0;2124;4;4
831;2019-01-03;21:20:00;2980;0;8.4;58.0;0.0;9;0;0;0;464;0;872;0;897;0;0;0;0;346;12;0;168;0;0;212;893;0;2087;4;4
832;2019-01-03;21:25:00;2258;0;8.3;61.0;0.0;9;0;0;0;464;0;178;0;862;0;0;0;0;353;11;0;169;0;0;212;198;0;2060;4;4
833;2019-01-03;21:30:00;2252;0;8.0;61.0;0.0;7;0;0;0;466;0;177;0;865;0;0;0;0;345;11;0;171;0;0;210;195;0;2057;4;4
834;2019-01-03;21:35:00;2893;0;7.9;62.0;0.0;8;0;0;0;465;0;804;0;869;0;0;0;0;355;12;0;169;0;0;211;824;0;2069;4;4
835;2019-01-03;21:40:00;2260;0;7.8;63.0;0.0;9;0;0;0;466;0;178;0;867;0;0;0;0;348;12;0;171;0;0;209;199;0;2061;4;4
836;2019-01-03;21:45:00;2255;0;7.6;64.0;0.0;7;0;0;0;468;0;177;0;861;0;0;0;0;350;12;0;171;0;0;209;196;0;2059;4;4
837;2019-01-03;21:50:00;2928;0;7.4;65.0;0.0;6;0;0;0;467;0;864;0;854;0;0;0;0;346;11;0;169;0;0;211;881;0;2047;4;4
838;2019-01-03;21:55:00;2238;0;7.6;63.0;0.0;6;0;0;0;469;0;170;0;849;0;0;0;0;353;11;0;169;0;0;211;187;0;2051;4;4
839;2019-01-03;22:00:00;2240;0;7.5;64.0;0.0;6;0;0;0;469;0;170;0;854;0;0;0;0;347;12;0;172;0;0;210;188;0;2052;4;4
840;2019-01-03;22:05:00;2241;0;7.2;64.0;0.0;6;0;0;0;469;0;170;0;847;0;0;0;0;355;11;0;171;0;0;212;187;0;2054;4;4
841;2019-01-03;22:10:00;2907;0;7.1;64.0;0.0;7;0;0;0;465;0;840;0;850;0;0;0;0;347;11;0;176;0;0;211;858;0;2049;4;4
842;2019-01-03;22:15:00;2248;0;7.1;64.0;0.0;8;0;0;0;470;0;171;0;849;0;0;0;0;353;9;0;175;0;0;213;188;0;2060;4;4
843;2019-01-03;22:20:00;2231;0;7.1;64.0;0.0;9;0;0;0;463;0;170;0;848;0;0;0;0;346;10;0;176;0;0;209;189;0;2042;4;4
844;2019-01-03;22:25:00;2735;0;6.9;64.0;0.0;7;0;0;0;467;0;664;0;849;0;0;0;0;352;10;0;176;0;0;210;681;0;2054;4;4
845;2019-01-03;22:30:00;2355;0;6.9;63.0;0.0;8;0;0;0;467;0;287;0;850;0;0;0;0;348;11;0;174;0;0;210;306;0;2049;4;4
846;2019-01-03;22:35:00;2236;0;7.1;62.0;0.0;7;0;0;0;465;0;172;0;850;0;0;0;0;352;11;0;169;0;0;210;190;0;2046;4;4
847;2019-01-03;22:40:00;2235;0;7.2;62.0;0.0;8;0;0;0;466;0;171;0;850;0;0;0;0;347;12;0;172;0;0;209;191;0;2044;4;4
848;2019-01-03;22:45:00;2862;0;7.3;62.0;0.0;9;0;0;0;467;0;790;0;857;0;0;0;0;348;10;0;169;0;0;212;809;0;2053;4;4
849;2019-01-03;22:50:00;2230;0;7.4;62.0;0.0;8;0;0;0;465;0;173;0;849;0;0;0;0;344;11;0;170;0;0;210;192;0;2038;4;4
850;2019-01-03;22:55:00;2240;0;7.7;61.0;0.0;9;0;0;0;468;0;172;0;849;0;0;0;0;352;11;0;170;0;0;209;192;0;2048;4;4
851;2019-01-03;23:00:00;2325;0;7.7;61.0;0.0;6;0;0;0;464;0;268;0;849;0;0;0;0;345;12;0;171;0;0;210;286;0;2039;4;4
852;2019-01-03;23:05:00;3038;0;7.7;61.0;0.0;8;0;170;0;466;0;798;0;851;0;0;0;0;353;11;0;170;0;0;211;987;0;2051;4;4
853;2019-01-03;23:10:00;2232;0;7.8;61.0;0.0;8;0;0;0;465;0;173;0;851;0;0;0;0;344;12;0;169;0;0;210;193;0;2039;4;4
854;2019-01-03;23:15:00;2239;0;7.8;61.0;0.0;8;0;0;0;464;0;172;0;853;0;0;0;0;351;12;0;169;0;0;210;192;0;2047;4;4
855;2019-01-03;23:20:00;2918;0;8.0;61.0;0.0;7;0;0;0;466;0;860;0;846;0;0;0;0;344;10;0;172;0;0;213;877;0;2041;4;4
856;2019-01-03;23:25:00;2241;0;8.1;60.0;0.0;8;0;0;0;465;0;170;0;850;0;0;0;0;353;12;0;171;0;0;212;190;0;2051;4;4
857;2019-01-03;23:30:00;2229;0;8.0;60.0;0.0;9;0;0;0;466;0;170;0;846;0;0;0;0;345;11;0;167;0;0;215;190;0;2039;4;4
858;2019-01-03;23:35:00;2319;0;8.0;60.0;0.0;7;0;85;0;464;0;170;0;849;0;0;0;0;353;11;0;169;0;0;211;273;0;2046;4;4
859;2019-01-03;23:40:00;2855;0;8.2;59.0;0.0;7;0;0;0;462;0;798;0;850;0;0;0;0;346;11;0;170;0;0;211;816;0;2039;4;4
860;2019-01-03;23:45:00;2238;0;8.1;60.0;0.0;9;0;0;0;465;0;170;0;852;0;0;0;0;350;11;0;171;0;0;210;190;0;2048;4;4
861;2019-01-03;23:50:00;2236;0;7.9;61.0;0.0;8;0;0;0;468;0;170;0;853;0;0;0;0;346;11;0;169;0;0;211;189;0;2047;4;4
862;2019-01-03;23:55:00;2739;0;7.8;62.0;0.0;8;0;0;0;462;0;677;0;851;0;0;0;0;353;11;0;167;0;0;210;696;0;2043;4;4
863;2019-01-04;00:00:00;2420;0;7.9;63.0;0.0;8;0;0;0;469;0;348;0;859;0;0;0;0;345;11;0;171;0;0;209;367;0;2053;5;1
864;2019-01-04;00:05:00;2257;0;7.9;63.0;0.0;6;0;0;0;469;0;170;0;867;0;0;0;0;352;12;0;172;0;0;209;188;0;2069;5;1
865;2019-01-04;00:10:00;2241;0;7.6;64.0;0.0;6;0;0;0;464;0;170;0;866;0;0;0;0;345;12;0;169;0;0;209;188;0;2053;5;1
866;2019-01-04;00:15:00;2929;0;7.3;65.0;0.0;9;0;0;0;468;0;853;0;861;0;0;0;0;351;11;0;167;0;0;209;873;0;2056;5;1
867;2019-01-04;00:20:00;2229;0;7.1;66.0;0.0;5;0;0;0;467;0;170;0;853;0;0;0;0;345;11;0;169;0;0;209;186;0;2043;5;1
868;2019-01-04;00:25:00;2234;0;7.1;66.0;0.0;9;0;0;0;466;0;170;0;848;0;0;0;0;351;11;0;169;0;0;210;190;0;2044;5;1
869;2019-01-04;00:30:00;2223;0;7.0;66.0;0.0;6;0;0;0;465;0;170;0;848;0;0;0;0;342;9;0;172;0;0;211;185;0;2038;5;1
870;2019-01-04;00:35:00;2909;0;7.1;66.0;0.0;7;0;0;0;466;0;839;0;851;0;0;0;0;352;10;0;172;0;0;212;856;0;2053;5;1
871;2019-01-04;00:40:00;2236;0;7.2;66.0;0.0;8;0;0;0;465;0;170;0;855;0;0;0;0;345;11;0;171;0;0;211;189;0;2047;5;1
872;2019-01-04;00:45:00;2258;0;7.1;65.0;0.0;8;0;0;0;465;0;170;0;875;0;0;0;0;348;9;0;172;0;0;211;187;0;2071;5;1
873;2019-01-04;00:50:00;2958;0;7.2;65.0;0.0;7;0;0;0;466;0;871;0;872;0;0;0;0;344;11;0;172;0;0;215;889;0;2069;5;1
874;2019-01-04;00:55:00;2243;0;7.3;65.0;0.0;6;0;0;0;465;0;169;0;859;0;0;0;0;352;10;0;169;0;0;213;185;0;2058;5;1
875;2019-01-04;01:00:00;2232;0;7.4;65.0;0.0;9;0;0;0;463;0;171;0;853;0;0;0;0;345;12;0;169;0;0;210;192;0;2040;5;1
876;2019-01-04;01:05:00;2258;0;7.5;64.0;0.0;7;0;0;0;465;0;171;0;869;0;0;0;0;353;12;0;172;0;0;209;190;0;2068;5;1
877;2019-01-04;01:10:00;2947;0;7.7;64.0;0.0;8;0;0;0;464;0;868;0;867;0;0;0;0;350;11;0;170;0;0;209;887;0;2060;5;1
878;2019-01-04;01:15:00;2256;0;7.8;63.0;0.0;7;0;0;0;468;0;172;0;865;0;0;0;0;352;11;0;171;0;0;210;190;0;2066;5;1
879;2019-01-04;01:20:00;2245;0;8.0;62.0;0.0;9;0;0;0;467;0;177;0;851;0;0;0;0;346;12;0;172;0;0;211;198;0;2047;5;1
880;2019-01-04;01:25:00;2235;0;8.0;62.0;0.0;8;0;0;0;464;0;170;0;850;0;0;0;0;353;11;0;170;0;0;209;189;0;2046;5;1
881;2019-01-04;01:30:00;2923;0;7.9;62.0;0.0;7;0;0;0;464;0;857;0;854;0;0;0;0;345;12;0;172;0;0;212;876;0;2047;5;1
882;2019-01-04;01:35:00;2259;0;7.8;63.0;0.0;8;0;0;0;464;0;170;0;870;0;0;0;0;352;11;0;172;0;0;212;189;0;2070;5;1
883;2019-01-04;01:40:00;2242;0;7.6;64.0;0.0;8;0;0;0;463;0;170;0;865;0;0;0;0;346;11;0;170;0;0;209;189;0;2053;5;1
884;2019-01-04;01:45:00;2584;0;7.5;65.0;0.0;5;0;0;0;467;0;499;0;859;0;0;0;0;352;12;0;179;0;0;211;516;0;2068;5;1
885;2019-01-04;01:50:00;2795;0;7.4;65.0;0.0;7;0;0;0;467;0;720;0;851;0;0;0;0;346;11;0;177;0;0;216;738;0;2057;5;1
886;2019-01-04;01:55:00;2243;0;7.3;65.0;0.0;7;0;0;0;466;0;170;0;850;0;0;0;0;352;12;0;176;0;0;210;189;0;2054;5;1
887;2019-01-04;02:00:00;2239;0;7.1;66.0;0.0;7;0;0;0;465;0;170;0;851;0;0;0;0;346;12;0;178;0;0;210;189;0;2050;5;1
888;2019-01-04;02:05:00;2855;0;6.8;67.0;0.0;7;0;0;0;467;0;782;0;848;0;0;0;0;353;11;0;177;0;0;210;800;0;2055;5;1
889;2019-01-04;02:10:00;2487;0;6.6;68.0;0.0;8;0;0;0;483;0;407;0;849;0;0;0;0;345;12;0;172;0;0;211;427;0;2060;5;1
890;2019-01-04;02:15:00;2260;0;6.6;69.0;0.0;9;0;0;0;487;0;170;0;850;0;0;0;0;352;11;0;172;0;0;209;190;0;2070;5;1
891;2019-01-04;02:20:00;2248;0;6.7;68.0;0.0;9;0;0;0;476;0;169;0;852;0;0;0;0;345;11;0;170;0;0;216;189;0;2059;5;1
892;2019-01-04;02:25:00;3050;0;6.9;67.0;0.0;7;0;0;0;469;0;944;0;867;0;0;0;0;352;10;0;172;0;0;229;961;0;2089;5;1
893;2019-01-04;02:30:00;2260;0;7.1;66.0;0.0;8;0;0;0;464;0;170;0;867;0;0;0;0;344;12;0;177;0;0;218;190;0;2070;5;1
894;2019-01-04;02:35:00;2259;0;7.2;65.0;0.0;8;0;0;0;466;0;170;0;866;0;0;0;0;352;10;0;174;0;0;213;188;0;2071;5;1
895;2019-01-04;02:40:00;2248;0;7.4;64.0;0.0;6;0;0;0;464;0;170;0;868;0;0;0;0;345;10;0;172;0;0;213;186;0;2062;5;1
896;2019-01-04;02:45:00;2932;0;7.7;63.0;0.0;9;0;0;0;466;0;860;0;854;0;0;0;0;350;11;0;172;0;0;210;880;0;2052;5;1
897;2019-01-04;02:50:00;2234;0;7.6;63.0;0.0;9;0;0;0;465;0;170;0;847;0;0;0;0;345;12;0;175;0;0;211;191;0;2043;5;1
898;2019-01-04;02:55:00;2240;0;7.6;63.0;0.0;8;0;0;0;463;0;170;0;851;0;0;0;0;353;12;0;173;0;0;210;190;0;2050;5;1
899;2019-01-04;03:00:00;2234;0;7.4;63.0;0.0;9;0;0;0;464;0;170;0;851;0;0;0;0;344;12;0;175;0;0;209;191;0;2043;5;1
900;2019-01-04;03:05:00;2893;0;7.2;64.0;0.0;8;0;0;0;466;0;800;0;869;0;0;0;0;354;11;0;174;0;0;211;819;0;2074;5;1
901;2019-01-04;03:10:00;2253;0;7.1;64.0;0.0;7;0;0;0;470;0;170;0;865;0;0;0;0;347;11;0;173;0;0;210;188;0;2065;5;1
902;2019-01-04;03:15:00;2254;0;7.1;64.0;0.0;8;0;0;0;468;0;170;0;865;0;0;0;0;352;11;0;170;0;0;210;189;0;2065;5;1
903;2019-01-04;03:20:00;2468;0;7.1;64.0;0.0;8;0;0;0;466;0;384;0;866;0;0;0;0;346;11;0;173;0;0;214;403;0;2065;5;1
904;2019-01-04;03:25:00;2736;0;7.1;64.0;0.0;8;0;0;0;468;0;649;0;868;0;0;0;0;351;10;0;171;0;0;211;667;0;2069;5;1
905;2019-01-04;03:30:00;2270;0;7.2;64.0;0.0;9;0;0;0;483;0;170;0;868;0;0;0;0;347;10;0;172;0;0;211;189;0;2081;5;1
906;2019-01-04;03:35:00;2269;0;7.1;64.0;0.0;8;0;0;0;480;0;170;0;866;0;0;0;0;353;10;0;170;0;0;212;188;0;2081;5;1
907;2019-01-04;03:40:00;2890;0;6.9;64.0;0.0;8;0;0;0;480;0;796;0;869;0;0;0;0;346;10;0;169;0;0;212;814;0;2076;5;1
908;2019-01-04;03:45:00;2321;0;6.9;64.0;0.0;9;0;0;0;472;0;230;0;865;0;0;0;0;353;11;0;171;0;0;210;250;0;2071;5;1
909;2019-01-04;03:50:00;2250;0;7.0;64.0;0.0;8;0;0;0;473;0;170;0;861;0;0;0;0;346;11;0;172;0;0;209;189;0;2061;5;1
910;2019-01-04;03:55:00;2249;0;7.1;64.0;0.0;8;0;0;0;466;0;170;0;861;0;0;0;0;353;10;0;172;0;0;209;188;0;2061;5;1
911;2019-01-04;04:00:00;2932;0;7.2;63.0;0.0;9;0;0;0;467;0;851;0;864;0;0;0;0;345;10;0;175;0;0;211;870;0;2062;5;1
912;2019-01-04;04:05:00;2280;0;7.4;63.0;0.0;10;0;0;0;464;0;170;0;886;0;0;0;0;353;12;0;171;0;0;214;192;0;2088;5;1
913;2019-01-04;04:10:00;2290;0;7.4;63.0;0.0;9;0;0;0;464;0;170;0;910;0;0;0;0;346;11;0;172;0;0;208;190;0;2100;5;1
914;2019-01-04;04:15:00;2243;0;7.4;63.0;0.0;7;0;0;0;468;0;170;0;852;0;0;0;0;356;11;0;172;0;0;207;188;0;2055;5;1
915;2019-01-04;04:20:00;2909;0;7.3;63.0;0.0;7;0;0;0;469;0;845;0;850;0;0;0;0;345;10;0;172;0;0;211;862;0;2047;5;1
916;2019-01-04;04:25:00;2238;0;7.3;63.0;0.0;9;0;0;0;467;0;170;0;848;0;0;0;0;352;12;0;172;0;0;208;191;0;2047;5;1
917;2019-01-04;04:30:00;2246;0;7.3;62.0;0.0;9;0;0;0;473;0;170;0;851;0;0;0;0;344;12;0;174;0;0;213;191;0;2055;5;1
918;2019-01-04;04:35:00;2264;0;7.5;61.0;0.0;7;0;0;0;467;0;171;0;869;0;0;0;0;355;12;0;173;0;0;210;190;0;2074;5;1
919;2019-01-04;04:40:00;2872;0;7.7;60.0;0.0;9;0;0;0;470;0;787;0;867;0;0;0;0;346;10;0;172;0;0;211;806;0;2066;5;1
920;2019-01-04;04:45:00;2248;0;7.7;60.0;0.0;9;0;0;0;463;0;170;0;861;0;0;0;0;351;12;0;171;0;0;211;191;0;2057;5;1
